CustomerID,Recency,Frequency,Monetary,DistinctProducts,TenureDays,AvgBasketValue,IsUK,AcquiredInQ4,CancellationRate,FutureSpend,Repurchase
13707.0,175,5,3365.86,142,444,673.172,1,0,0.0,0.0,0
13708.0,179,1,283.33,48,179,283.33,1,0,0.0,0.0,0
13709.0,9,10,4182.51,184,605,418.25100000000003,1,0,0.16666666666666666,3388.84,1
13710.0,331,2,329.04,7,520,164.52,1,0,0.0,180.48,1
13711.0,126,9,1792.26,80,632,199.14,1,1,0.4,0.0,0
13712.0,154,2,766.42,32,518,383.21,1,0,0.0,0.0,0
13713.0,316,3,740.76,70,491,246.92,1,0,0.0,0.0,0
13714.0,373,1,161.35,30,373,161.35,1,0,0.0,0.0,0
13715.0,189,17,8153.04,277,546,479.5905882352941,1,0,0.19047619047619047,0.0,0
13716.0,177,1,138.28,21,177,138.28,1,0,0.0,0.0,0
13717.0,36,6,1274.28,82,393,212.38,1,0,0.3333333333333333,489.02,1
13718.0,154,2,306.55,9,203,153.275,1,0,0.0,0.0,0
13719.0,113,8,2079.16,158,479,259.895,1,0,0.0,702.94,1
13720.0,24,4,799.9,42,162,199.975,1,0,0.0,0.0,0
13721.0,303,1,217.39999999999998,14,303,217.39999999999998,1,1,0.0,524.14,1
13722.0,39,10,5635.41,137,554,563.5409999999999,1,0,0.09090909090909091,0.0,0
13723.0,125,6,1194.08,51,519,199.01333333333332,1,0,0.0,0.0,0
13724.0,545,1,213.01,39,545,213.01,1,0,0.0,0.0,0
13725.0,77,7,1865.7,86,216,266.5285714285714,1,0,0.2222222222222222,114.86,1
13726.0,8,1,292.68,23,8,292.68,1,0,0.0,786.98,1
13727.0,519,6,740.6700000000001,55,638,123.44500000000001,1,1,0.14285714285714285,333.48,1
13728.0,15,15,2636.05,68,638,175.73666666666668,1,1,0.0,219.12,1
13729.0,343,3,724.73,36,592,241.57666666666668,1,0,0.4,0.0,0
13730.0,43,2,752.6,38,69,376.3,1,0,0.0,0.0,0
13731.0,127,2,610.59,36,154,305.295,1,0,0.0,0.0,0
13733.0,318,2,487.03000000000003,28,643,243.51500000000001,1,1,0.3333333333333333,0.0,0
13734.0,416,4,6695.6900000000005,24,510,1673.9225000000001,1,0,0.3333333333333333,0.0,0
13735.0,83,11,8288.92,318,634,753.5381818181818,1,1,0.3888888888888889,1473.85,1
13736.0,168,6,2380.2,255,641,396.7,1,1,0.45454545454545453,372.27,1
13737.0,108,1,339.59999999999997,29,108,339.59999999999997,1,0,0.0,0.0,0
13738.0,304,1,434.78000000000003,88,304,434.78000000000003,1,1,0.0,0.0,0
13739.0,435,1,75.3,3,435,75.3,1,0,0.0,216.9,1
13740.0,148,5,1582.77,83,645,316.554,1,1,0.0,0.0,0
13741.0,91,2,363.13,20,125,181.565,1,0,0.3333333333333333,305.3,1
13742.0,70,10,2632.57,163,228,263.257,1,0,0.16666666666666666,475.3,1
13743.0,15,5,912.1199999999999,8,167,182.42399999999998,1,0,0.16666666666666666,429.47999999999996,1
13744.0,3,2,1080.52,54,200,540.26,1,0,0.0,0.0,0
13745.0,70,2,777.36,46,454,388.68,1,0,0.5,0.0,0
13746.0,321,1,176.69,9,321,176.69,1,1,0.0,0.0,0
13747.0,281,2,169.79999999999998,4,332,84.89999999999999,1,1,0.0,0.0,0
13748.0,3,9,2064.35,40,646,229.3722222222222,1,1,0.0,0.0,0
13750.0,48,10,3271.55,47,525,327.15500000000003,1,0,0.16666666666666666,330.63,1
13751.0,196,1,296.25,9,196,296.25,1,0,0.0,0.0,0
13752.0,32,7,1579.8300000000002,75,435,225.69000000000003,1,0,0.0,0.0,0
13753.0,195,4,2094.57,64,644,523.6425,1,1,0.0,0.0,0
13754.0,59,3,447.05,16,345,149.01666666666668,1,0,0.0,0.0,0
13756.0,1,17,6438.76,134,632,378.7505882352941,1,1,0.05555555555555555,2217.19,1
13757.0,582,1,195.55,8,582,195.55,1,0,0.0,0.0,0
13758.0,109,12,7756.26,198,646,646.355,1,1,0.2,839.03,1
13760.0,164,4,1211.94,80,501,302.985,1,0,0.2,151.70000000000002,1
13761.0,87,5,1373.23,82,564,274.646,1,0,0.0,578.9399999999999,1
13762.0,126,5,2472.48,23,606,494.496,1,0,0.16666666666666666,0.0,0
13763.0,325,2,3502.48,35,343,1751.24,1,0,0.6,1714.96,1
13764.0,52,5,2335.54,239,550,467.108,1,0,0.0,573.13,1
13765.0,561,1,352.82,16,561,352.82,1,0,0.0,0.0,0
13766.0,403,1,190.35,16,403,190.35,1,0,0.0,0.0,0
13767.0,16,64,26359.58,113,646,411.8684375,1,1,0.23809523809523808,7543.990000000001,1
13768.0,634,2,875.97,30,638,437.985,1,1,0.75,0.0,0
13769.0,0,18,4858.2300000000005,111,631,269.9016666666667,1,1,0.3076923076923077,619.89,1
13770.0,330,4,785.37,48,638,196.3425,1,1,0.0,0.0,0
13771.0,107,7,4559.22,135,560,651.3171428571429,1,0,0.125,1169.6,1
13772.0,4,7,2660.36,356,562,380.0514285714286,1,0,0.125,439.66,1
13773.0,304,2,301.54,19,567,150.77,1,0,0.0,0.0,0
13775.0,498,1,1049.66,63,498,1049.66,1,0,0.0,0.0,0
13777.0,37,52,36021.340000000004,44,645,692.718076923077,1,1,0.13333333333333333,13351.68,1
13778.0,11,4,1124.49,33,473,281.1225,1,0,0.2,0.0,0
13779.0,423,1,161.13,27,423,161.13,1,0,0.0,0.0,0
13780.0,78,2,488.34000000000003,43,315,244.17000000000002,1,1,0.0,243.73000000000002,1
13781.0,158,3,778.83,56,629,259.61,1,1,0.25,0.0,0
13782.0,32,10,1362.01,151,641,136.201,1,1,0.09090909090909091,424.07,1
13783.0,395,4,1542.09,4,581,385.5225,1,0,0.0,0.0,0
13784.0,2,12,2571.59,13,358,214.29916666666668,1,0,0.07692307692307693,338.64,1
13785.0,336,4,542.49,26,368,135.6225,1,0,0.0,0.0,0
13786.0,275,6,3127.99,80,644,521.3316666666666,1,1,0.14285714285714285,0.0,0
13787.0,272,5,1019.86,56,602,203.972,1,0,0.375,202.64000000000001,1
13788.0,413,1,3.75,1,413,3.75,1,0,0.0,0.0,0
13789.0,296,1,239.45999999999998,18,296,239.45999999999998,1,1,0.0,0.0,0
13791.0,35,2,1516.0,7,76,758.0,1,0,0.0,0.0,0
13792.0,195,2,263.0,14,330,131.5,1,1,0.0,120.95,1
13793.0,554,1,96.0,7,554,96.0,1,0,0.0,0.0,0
13794.0,454,1,126.03,9,454,126.03,1,0,0.0,0.0,0
13795.0,296,4,836.3,23,545,209.075,1,0,0.0,0.0,0
13796.0,407,1,289.7,22,407,289.7,1,0,0.0,0.0,0
13797.0,344,3,1179.45,71,555,393.15000000000003,1,0,0.25,0.0,0
13798.0,1,95,67436.16,154,639,709.8543157894737,1,1,0.12037037037037036,7650.95,1
13799.0,24,9,2803.57,64,552,311.5077777777778,1,0,0.3076923076923077,0.0,0
13800.0,217,3,1679.56,73,644,559.8533333333334,1,1,0.0,0.0,0
13802.0,46,19,26259.11,212,569,1382.0584210526315,1,0,0.20833333333333334,0.0,0
13803.0,163,3,1338.91,73,526,446.30333333333334,1,0,0.25,0.0,0
13804.0,4,6,2098.7400000000002,107,344,349.79,1,0,0.0,1062.38,1
13805.0,37,1,500.24,6,37,500.24,1,0,0.0,424.36,1
13807.0,275,3,422.2,24,643,140.73333333333332,1,1,0.25,0.0,0
13808.0,1,2,723.1,33,4,361.55,1,0,0.0,1024.56,1
13809.0,213,3,679.7,23,368,226.5666666666667,0,0,0.0,0.0,0
13811.0,91,2,519.75,5,147,259.875,0,0,0.0,0.0,0
13812.0,13,1,260.74,19,13,260.74,0,0,0.0,224.26,1
13813.0,42,5,1549.75,54,641,309.95,0,1,0.4444444444444444,837.72,1
13814.0,0,3,2257.32,56,435,752.44,0,0,0.25,0.0,0
13815.0,80,6,5760.13,187,573,960.0216666666666,0,0,0.25,977.61,1
13817.0,259,1,110.7,8,259,110.7,0,1,0.0,218.28,1
13818.0,337,1,61.28,5,337,61.28,1,1,0.0,0.0,0
13819.0,209,6,2642.35,47,646,440.39166666666665,1,1,0.14285714285714285,0.0,0
13820.0,326,3,652.75,68,588,217.58333333333334,1,0,0.4,0.0,0
13821.0,52,6,1379.08,158,612,229.84666666666666,1,0,0.14285714285714285,0.0,0
13823.0,288,5,2445.79,91,632,489.158,1,1,0.16666666666666666,957.66,1
13824.0,43,11,3045.66,52,545,276.8781818181818,1,0,0.15384615384615385,269.1,1
13825.0,529,2,255.59,38,638,127.795,1,1,0.0,0.0,0
13826.0,84,1,189.5,10,84,189.5,1,0,0.5,0.0,0
13827.0,41,2,300.76,59,51,150.38,1,0,0.0,109.04,1
13829.0,329,1,102.0,1,329,102.0,1,1,0.5,0.0,0
13830.0,489,1,156.85000000000002,11,489,156.85000000000002,1,0,0.5,0.0,0
13831.0,46,16,5837.94,121,637,364.87125,1,1,0.1111111111111111,747.5999999999999,1
13832.0,330,1,557.6899999999999,51,330,557.6899999999999,1,1,0.0,52.199999999999996,1
13833.0,67,2,700.41,43,312,350.205,1,1,0.0,0.0,0
13834.0,484,2,324.19,15,577,162.095,1,0,0.3333333333333333,0.0,0
13835.0,63,5,798.04,41,553,159.608,1,0,0.16666666666666666,297.23,1
13836.0,307,2,620.37,29,322,310.185,1,1,0.3333333333333333,0.0,0
13837.0,119,2,266.59000000000003,17,225,133.29500000000002,1,0,0.0,0.0,0
13838.0,25,9,1482.79,291,487,164.75444444444443,1,0,0.0,207.28,1
13839.0,394,1,139.95000000000002,7,394,139.95000000000002,1,0,0.0,0.0,0
13840.0,324,1,651.4,40,324,651.4,1,1,0.0,0.0,0
13841.0,160,1,85.0,1,160,85.0,1,0,0.0,0.0,0
13842.0,63,16,4098.99,166,569,256.186875,1,0,0.058823529411764705,1220.35,1
13843.0,289,1,319.75,18,289,319.75,1,1,0.0,0.0,0
13846.0,150,3,1106.66,69,307,368.8866666666667,1,1,0.25,201.13,1
13847.0,627,1,310.72,19,627,310.72,1,1,0.0,0.0,0
13848.0,0,8,3015.0,3,638,376.875,1,1,0.0,0.0,0
13849.0,78,4,2524.93,139,532,631.2325,1,0,0.2,944.37,1
13850.0,37,1,1595.48,93,37,1595.48,1,0,0.0,0.0,0
13851.0,3,8,4606.46,111,587,575.8075,1,0,0.1111111111111111,0.0,0
13852.0,518,1,187.35000000000002,11,518,187.35000000000002,1,0,0.5,0.0,0
13854.0,0,34,10304.199999999999,57,608,303.0647058823529,1,0,0.15,1640.3600000000001,1
13855.0,408,4,1310.3400000000001,64,639,327.58500000000004,1,1,0.2,0.0,0
13856.0,76,11,1142.03,33,527,103.82090909090908,1,0,0.26666666666666666,0.0,0
13857.0,301,6,1000.91,98,479,166.81833333333333,1,0,0.14285714285714285,0.0,0
13859.0,234,2,515.86,34,437,257.93,1,0,0.0,0.0,0
13861.0,337,2,273.26,21,438,136.63,1,0,0.3333333333333333,0.0,0
13862.0,16,7,2128.03,97,297,304.00428571428574,1,1,0.2222222222222222,428.06,1
13863.0,155,4,1239.55,59,501,309.8875,1,0,0.3333333333333333,0.0,0
13864.0,294,1,662.4000000000001,1,294,662.4000000000001,1,1,0.0,0.0,0
13865.0,44,3,383.34000000000003,23,197,127.78000000000002,1,0,0.0,118.22,1
13867.0,126,1,138.85,8,126,138.85,1,0,0.0,866.24,1
13869.0,31,10,7996.87,502,599,799.687,1,0,0.0,0.0,0
13870.0,9,12,5120.61,152,577,426.7175,1,0,0.14285714285714285,591.47,1
13871.0,0,13,6095.24,148,627,468.8646153846154,1,1,0.1875,1790.6100000000001,1
13872.0,435,3,919.57,51,633,306.52333333333337,1,1,0.5,0.0,0
13873.0,27,8,1038.92,55,554,129.865,1,0,0.1111111111111111,0.0,0
13874.0,266,7,2049.15,46,581,292.7357142857143,1,0,0.3,0.0,0
13875.0,41,13,4452.38,147,630,342.4907692307692,1,1,0.0,361.99,1
13877.0,378,2,332.44,20,597,166.22,1,0,0.5,117.24,1
13878.0,455,3,1145.33,59,512,381.77666666666664,1,0,0.0,1271.57,1
13879.0,553,1,395.5,25,553,395.5,1,0,0.0,0.0,0
13880.0,53,12,2754.85,101,470,229.57083333333333,1,0,0.0,1539.01,1
13881.0,3,34,37418.26,177,553,1100.5370588235294,1,0,0.17073170731707318,7760.84,1
13883.0,126,13,5603.67,189,557,431.0515384615385,1,0,0.43478260869565216,931.7,1
13884.0,185,8,1233.68,87,378,154.21,1,0,0.3333333333333333,591.35,1
13885.0,97,2,506.8,28,108,253.4,1,0,0.0,0.0,0
13887.0,112,1,349.55,19,112,349.55,1,0,0.0,0.0,0
13888.0,27,7,2001.59,124,483,285.94142857142856,1,0,0.0,0.0,0
13889.0,0,6,1991.23,57,594,331.87166666666667,1,0,0.25,0.0,0
13890.0,15,6,1544.68,59,641,257.44666666666666,1,1,0.45454545454545453,1020.95,1
13891.0,286,3,859.21,97,490,286.40333333333336,1,0,0.0,0.0,0
13892.0,154,3,689.1999999999999,11,483,229.73333333333332,1,0,0.0,578.4499999999999,1
13893.0,205,1,821.1,21,205,821.1,1,0,0.0,0.0,0
13894.0,218,1,160.85,10,218,160.85,1,0,0.5,403.77000000000004,1
13895.0,51,4,2352.75,100,644,588.1875,1,1,0.2,1655.77,1
13896.0,533,1,388.55,21,533,388.55,1,0,0.0,0.0,0
13897.0,346,2,849.56,42,585,424.78,1,0,0.0,311.16,1
13898.0,233,2,686.4,43,319,343.2,1,1,0.0,0.0,0
13899.0,182,1,298.5,15,182,298.5,1,0,0.0,90.02,1
13900.0,91,6,1610.59,80,532,268.4316666666667,1,0,0.14285714285714285,0.0,0
13901.0,15,14,5461.42,265,611,390.1014285714286,1,0,0.2631578947368421,214.92000000000002,1
13902.0,540,5,34023.26,57,632,6804.652,0,1,0.2857142857142857,0.0,0
13903.0,308,1,165.45000000000002,10,308,165.45000000000002,1,1,0.0,0.0,0
13904.0,202,1,201.12,17,202,201.12,1,0,0.0,131.52,1
13905.0,640,1,312.65,12,640,312.65,1,1,0.6666666666666666,0.0,0
13906.0,317,1,42.0,1,317,42.0,1,1,0.0,0.0,0
13907.0,599,1,136.8,4,599,136.8,1,0,0.0,0.0,0
13908.0,34,3,1411.61,64,184,470.53666666666663,1,0,0.25,907.94,1
13909.0,331,2,282.85,35,429,141.425,1,0,0.0,0.0,0
13911.0,52,19,4091.71,178,556,215.35315789473685,1,0,0.09523809523809523,143.28,1
13912.0,331,1,124.95,7,331,124.95,1,1,0.0,0.0,0
13913.0,414,1,42.22,3,414,42.22,1,0,0.0,0.0,0
13915.0,302,1,70.80000000000001,2,302,70.80000000000001,1,1,0.5,0.0,0
13916.0,371,4,1275.81,72,583,318.9525,1,0,0.2,0.0,0
13917.0,99,1,65.38,5,99,65.38,1,0,0.0,206.66,1
13918.0,161,1,198.2,8,161,198.2,1,0,0.0,1014.64,1
13919.0,29,3,1099.02,58,448,366.34,0,0,0.0,153.66,1
13920.0,339,4,1774.68,81,470,443.67,1,0,0.2,0.0,0
13921.0,310,4,730.7,36,629,182.675,1,1,0.2,0.0,0
13922.0,259,3,865.2,30,375,288.40000000000003,1,0,0.4,0.0,0
13925.0,0,4,678.25,28,42,169.5625,1,0,0.2,0.0,0
13927.0,345,1,359.27,20,345,359.27,1,0,0.5,348.99,1
13928.0,14,2,225.45000000000002,13,41,112.72500000000001,1,0,0.0,239.12,1
13929.0,77,11,3494.1,38,602,317.6454545454545,1,0,0.21428571428571427,0.0,0
13930.0,44,1,210.0,10,44,210.0,1,0,0.0,127.33999999999999,1
13931.0,3,11,5257.38,205,644,477.94363636363636,1,1,0.0,0.0,0
13932.0,202,1,307.4,16,202,307.4,1,0,0.0,0.0,0
13933.0,17,2,608.7900000000001,23,56,304.39500000000004,1,0,0.0,0.0,0
13934.0,171,1,922.1,31,171,922.1,1,0,0.0,0.0,0
13935.0,504,3,6116.92,67,560,2038.9733333333334,1,0,0.0,0.0,0
13936.0,87,3,939.66,56,322,313.21999999999997,1,1,0.25,0.0,0
13937.0,77,2,880.13,54,310,440.065,1,1,0.3333333333333333,0.0,0
13939.0,16,6,1382.62,81,520,230.43666666666664,1,0,0.3333333333333333,178.34,1
13940.0,24,2,391.06,25,52,195.53,1,0,0.0,448.08000000000004,1
13941.0,79,13,7745.4800000000005,38,631,595.8061538461538,1,1,0.13333333333333333,2281.7000000000003,1
13942.0,442,1,320.0,1,442,320.0,1,0,0.0,0.0,0
13943.0,485,1,246.54,15,485,246.54,1,0,0.0,0.0,0
13944.0,561,1,200.43,35,561,200.43,1,0,0.0,0.0,0
13945.0,302,2,854.15,49,387,427.075,1,0,0.0,0.0,0
13946.0,109,5,1800.63,48,643,360.12600000000003,1,1,0.16666666666666666,75.6,1
13948.0,268,4,548.76,23,643,137.19,1,1,0.2,0.0,0
13949.0,2,1,537.9,38,2,537.9,1,0,0.0,1889.42,1
13950.0,154,1,179.30999999999997,7,154,179.30999999999997,1,0,0.0,565.75,1
13951.0,84,3,674.45,38,202,224.8166666666667,1,0,0.0,0.0,0
13952.0,125,14,12823.52,237,631,915.9657142857143,1,1,0.17647058823529413,0.0,0
13953.0,23,10,5729.36,8,636,572.9359999999999,1,1,0.0,911.32,1
13955.0,62,3,544.0699999999999,82,283,181.35666666666665,1,1,0.0,0.0,0
13956.0,46,3,676.07,95,179,225.35666666666668,1,0,0.0,343.2,1
13957.0,325,3,458.25,21,566,152.75,1,0,0.0,0.0,0
13958.0,287,8,4709.2300000000005,172,642,588.6537500000001,1,1,0.3333333333333333,0.0,0
13959.0,189,5,808.17,75,419,161.634,1,0,0.0,256.6,1
13961.0,300,1,538.4,19,300,538.4,1,1,0.5,0.0,0
13962.0,153,2,310.85,19,343,155.425,1,0,0.0,51.95,1
13963.0,216,17,2860.57,129,505,168.26882352941178,1,0,0.05555555555555555,0.0,0
13964.0,295,2,438.9,22,338,219.45,1,1,0.3333333333333333,0.0,0
13965.0,384,3,996.61,23,611,332.2033333333333,1,0,0.4,0.0,0
13966.0,343,1,384.26,21,343,384.26,1,0,0.0,0.0,0
13967.0,53,2,166.3,4,304,83.15,1,1,0.0,0.0,0
13968.0,331,1,123.66,8,331,123.66,1,1,0.0,0.0,0
13969.0,15,28,7832.52,374,532,279.73285714285714,1,0,0.06666666666666667,5140.9400000000005,1
13970.0,294,2,846.55,10,345,423.275,1,0,0.0,0.0,0
13971.0,14,12,3895.21,165,590,324.60083333333336,1,0,0.2,772.36,1
13972.0,109,1,145.9,9,109,145.9,1,0,0.0,44.349999999999994,1
13973.0,195,1,264.7,11,195,264.7,1,0,0.0,0.0,0
13974.0,490,1,264.13,15,490,264.13,1,0,0.6666666666666666,413.59000000000003,1
13975.0,36,10,4261.83,377,583,426.183,1,0,0.16666666666666666,994.57,1
13976.0,114,4,1192.36,49,576,298.09,1,0,0.0,0.0,0
13977.0,319,1,519.8100000000001,13,319,519.8100000000001,1,1,0.0,0.0,0
13979.0,301,6,2503.76,308,644,417.29333333333335,1,1,0.4,869.87,1
13980.0,347,4,568.68,47,564,142.17,1,0,0.5,200.14,1
13981.0,323,1,331.14,22,323,331.14,1,1,0.5,0.0,0
13982.0,71,8,3312.62,98,596,414.0775,1,0,0.3333333333333333,641.67,1
13983.0,95,17,5831.52,216,638,343.03058823529415,1,1,0.32,922.37,1
13984.0,34,11,1792.6200000000001,50,640,162.96545454545455,1,1,0.08333333333333333,101.18,1
13985.0,15,14,5733.77,103,576,409.555,1,0,0.125,4287.09,1
13987.0,287,2,682.54,46,308,341.27,1,1,0.0,0.0,0
13988.0,70,5,2533.34,141,533,506.668,1,0,0.16666666666666666,2224.46,1
13989.0,147,4,1656.65,53,471,414.1625,1,0,0.0,369.40999999999997,1
13990.0,121,1,311.3,16,121,311.3,1,0,0.0,0.0,0
13991.0,51,1,126.35,7,51,126.35,1,0,0.0,725.53,1
13992.0,288,2,142.7,5,371,71.35,1,0,0.0,76.8,1
13993.0,8,16,5556.76,108,644,347.2975,1,1,0.15789473684210525,1218.95,1
13994.0,13,2,419.56,18,56,209.78,1,0,0.0,1854.5800000000002,1
13995.0,23,12,3380.2200000000003,134,629,281.685,1,1,0.25,521.79,1
13996.0,294,2,845.76,28,307,422.88,1,1,0.0,0.0,0
13997.0,427,3,376.46,36,458,125.48666666666666,1,0,0.0,0.0,0
13998.0,354,3,566.7,30,484,188.9,1,0,0.0,0.0,0
13999.0,3,26,8469.42,168,642,325.74692307692305,1,1,0.1875,1032.8400000000001,1
14000.0,119,5,2046.3400000000001,28,645,409.26800000000003,1,1,0.375,0.0,0
14001.0,140,8,3494.91,48,401,436.86375,1,0,0.0,733.94,1
14002.0,42,2,529.73,47,64,264.865,1,0,0.0,0.0,0
14003.0,640,1,209.41,16,640,209.41,1,1,0.0,0.0,0
14004.0,6,9,4879.07,97,343,542.1188888888888,1,0,0.0,1379.3799999999999,1
14005.0,41,3,696.56,29,123,232.18666666666664,1,0,0.0,2178.16,1
14006.0,23,7,2196.67,55,560,313.81,1,0,0.0,0.0,0
14007.0,420,1,79.48,5,420,79.48,1,0,0.0,0.0,0
14008.0,340,1,509.04,32,340,509.04,1,1,0.5,0.0,0
14009.0,106,3,1099.91,71,370,366.6366666666667,1,0,0.25,0.0,0
14010.0,473,2,445.15,20,473,222.575,1,0,0.3333333333333333,0.0,0
14011.0,388,2,457.82,32,515,228.91,1,0,0.3333333333333333,0.0,0
14012.0,185,1,328.8,11,185,328.8,1,0,0.0,0.0,0
14013.0,18,5,1084.57,56,531,216.914,1,0,0.16666666666666666,0.0,0
14014.0,284,2,1443.03,37,484,721.515,1,0,0.0,505.18,1
14016.0,69,11,11303.41,353,608,1027.5827272727272,0,0,0.15384615384615385,0.0,0
14017.0,479,1,229.75,14,479,229.75,1,0,0.0,0.0,0
14018.0,553,1,367.15000000000003,13,553,367.15000000000003,1,0,0.0,0.0,0
14019.0,6,2,800.53,28,46,400.265,1,0,0.0,621.0799999999999,1
14020.0,384,2,606.21,29,437,303.105,1,0,0.3333333333333333,642.8,1
14021.0,63,7,1716.58,84,500,245.22571428571428,1,0,0.0,0.0,0
14022.0,133,2,792.15,45,394,396.075,1,0,0.0,0.0,0
14023.0,158,1,273.14,16,158,273.14,1,0,0.0,310.93,1
14024.0,29,3,645.74,33,298,215.24666666666667,1,1,0.0,0.0,0
14025.0,372,8,4057.9,60,491,507.2375,1,0,0.2,0.0,0
14026.0,378,2,713.11,43,533,356.555,1,0,0.0,0.0,0
14028.0,458,3,10396.5,3,458,3465.5,1,0,0.25,0.0,0
14029.0,52,1,165.20000000000002,6,52,165.20000000000002,1,0,0.0,302.46,1
14030.0,29,18,6820.46,541,637,378.9144444444444,1,1,0.1,701.34,1
14031.0,34,38,31359.68,262,644,825.2547368421052,1,1,0.19148936170212766,7659.83,1
14032.0,76,11,3416.19,70,633,310.5627272727273,1,1,0.3888888888888889,1130.22,1
14033.0,463,1,109.44,1,463,109.44,1,0,0.0,0.0,0
14034.0,65,2,473.90999999999997,23,65,236.95499999999998,1,0,0.3333333333333333,174.98,1
14035.0,15,7,2203.99,48,520,314.85571428571427,1,0,0.2222222222222222,590.76,1
14036.0,192,1,626.65,38,192,626.65,1,0,0.0,0.0,0
14037.0,84,6,836.95,96,640,139.49166666666667,1,1,0.14285714285714285,0.0,0
14038.0,52,4,2595.92,88,581,648.98,1,0,0.42857142857142855,473.96,1
14039.0,483,1,115.08000000000001,4,483,115.08000000000001,1,0,0.0,152.2,1
14040.0,2,33,11697.95,318,646,354.48333333333335,1,1,0.15384615384615385,825.86,1
14041.0,174,1,141.41,21,174,141.41,1,0,0.0,0.0,0
14042.0,633,1,431.98,21,633,431.98,1,1,0.0,0.0,0
14043.0,399,2,302.6,37,637,151.3,1,1,0.3333333333333333,0.0,0
14044.0,11,9,2963.2400000000002,519,592,329.2488888888889,1,0,0.1,110.71000000000001,1
14045.0,17,16,10986.63,16,608,686.664375,1,0,0.15789473684210525,0.0,0
14046.0,192,1,151.59,13,192,151.59,1,0,0.0,0.0,0
14047.0,107,12,3295.42,88,584,274.61833333333334,1,0,0.29411764705882354,672.69,1
14048.0,213,3,748.69,126,290,249.56333333333336,1,1,0.25,0.0,0
14049.0,66,12,10689.42,471,525,890.785,1,0,0.25,2333.98,1
14050.0,14,1,485.98,37,14,485.98,1,0,0.0,260.38,1
14051.0,21,29,14848.03,74,644,512.0010344827587,1,1,0.14705882352941177,5719.05,1
14052.0,298,1,241.3,65,298,241.3,1,1,0.0,225.36,1
14053.0,32,4,572.3,3,394,143.075,1,0,0.0,0.0,0
14055.0,14,3,1520.96,33,631,506.9866666666667,1,1,0.0,0.0,0
14056.0,15,17,5333.97,274,192,313.7629411764706,1,0,0.22727272727272727,2393.72,1
14057.0,8,18,6940.68,222,644,385.59333333333336,1,1,0.05263157894736842,1405.98,1
14058.0,370,2,469.19,23,438,234.595,1,0,0.0,0.0,0
14059.0,174,1,183.6,8,174,183.6,1,0,0.0,0.0,0
14060.0,16,25,6860.6,86,546,274.42400000000004,1,0,0.038461538461538464,2037.64,1
14061.0,415,3,917.4300000000001,17,646,305.81,1,1,0.0,0.0,0
14062.0,20,21,22922.59,138,637,1091.5519047619048,1,1,0.125,2663.0600000000004,1
14063.0,594,7,9471.5,29,639,1353.0714285714287,1,1,0.0,0.0,0
14064.0,21,14,3022.93,116,595,215.92357142857142,1,0,0.2631578947368421,237.31,1
14065.0,297,3,891.02,42,339,297.00666666666666,1,1,0.25,0.0,0
14066.0,174,1,152.55,7,174,152.55,1,0,0.0,0.0,0
14067.0,4,1,224.67,25,4,224.67,1,0,0.0,150.03,1
14068.0,228,4,1516.72,93,585,379.18,1,0,0.2,0.0,0
14069.0,422,2,225.81,37,469,112.905,1,0,0.0,0.0,0
14070.0,592,1,321.6,40,592,321.6,1,0,0.0,0.0,0
14071.0,168,2,356.81,22,172,178.405,1,0,0.3333333333333333,1065.94,1
14072.0,574,1,390.85,19,574,390.85,1,0,0.0,0.0,0
14074.0,531,1,219.39999999999998,6,531,219.39999999999998,1,0,0.0,0.0,0
14075.0,169,3,1090.53,47,378,363.51,1,0,0.0,634.34,1
14076.0,37,1,118.67,43,37,118.67,1,0,0.0,0.0,0
14077.0,90,4,426.06,41,303,106.515,1,1,0.0,189.01999999999998,1
14078.0,9,9,1551.82,106,529,172.42444444444445,1,0,0.0,0.0,0
14079.0,32,2,618.73,13,590,309.365,1,0,0.0,0.0,0
14080.0,321,4,1070.08,70,645,267.52,1,1,0.2,45.599999999999994,1
14081.0,210,10,4867.57,465,637,486.75699999999995,1,1,0.375,0.0,0
14082.0,272,2,413.36,48,300,206.68,1,1,0.0,0.0,0
14083.0,34,9,612.68,99,629,68.07555555555555,1,1,0.0,469.51,1
14084.0,420,1,150.5,7,420,150.5,1,0,0.0,0.0,0
14085.0,49,26,8505.32,442,639,327.1276923076923,1,1,0.037037037037037035,1200.35,1
14086.0,370,1,39.95,1,370,39.95,1,0,0.0,0.0,0
14087.0,312,2,638.0,126,643,319.0,1,1,0.3333333333333333,191.47,1
14088.0,36,10,39052.88,297,329,3905.2879999999996,1,1,0.16666666666666666,24983.920000000002,1
14090.0,232,1,76.32000000000001,1,232,76.32000000000001,1,0,0.0,0.0,0
14091.0,562,2,9530.08,13,606,4765.04,1,0,0.0,0.0,0
14092.0,7,20,5897.96,152,631,294.898,1,1,0.09090909090909091,1331.49,1
14094.0,347,1,311.77,41,347,311.77,1,0,0.5,0.0,0
14095.0,630,1,2.95,1,630,2.95,1,1,0.0,0.0,0
14096.0,6,2,97.42999999999999,23,9,48.714999999999996,1,0,0.5,53161.0,1
14097.0,389,2,422.85999999999996,39,553,211.42999999999998,1,0,0.0,0.0,0
14099.0,28,17,4956.66,252,637,291.56823529411764,1,1,0.10526315789473684,794.25,1
